"timeSeriesId","t","R","G","B"
"2",29,0.527394677127383,-0.35583712243289,0.668500929501923
"2",30,0.127320020991895,0.100427038838834,1.0202365386821
"2",31,0.194556691506081,-0.0578879015003199,0.854244145595685
"2",32,0.127320020991895,1.00514323105191,0.983465665096142
"2",33,0.194556691506081,0.290751929199372,0.89414478194421
"2",34,0.226057675770019,-0.0578879015003199,0.368342974090213
"2",35,0.340375317990758,0.190290378359358,0.785392039043403
"2",36,0.0137195650026136,-0.318647850265439,0.293018030395866
"2",37,-0.170437834326252,1.07534737135248,0.213877574291742
"2",38,0.072651803690112,0.92210835947749,0.151775759121325
"2",39,0.178299844919273,1.30945126129609,0.331134310887992
"2",40,0.0338784724946334,1.52937884078548,0.172751779099599
"2",41,-0.574158386104743,1.41365562864569,0.422545749569095
"2",42,-0.0282864763140034,0.711556288492799,-0.0997085198147468
"2",43,0.144698124987631,0.567551184411022,-1.67433829429003
"2",44,0.313375511038723,0.640715269444557,-1.06353541260022
"2",45,0.462562315991473,0.616592821775076,-1.67433829429003
"2",46,0.379148649186237,-0.264000922768515,-0.974214529448288
"2",47,0.79493650311295,-1.44619550721791,-0.696553926150861
"2",48,0.837335329177951,-1.18678445804692,-1.06353541260022
"2",49,1.06672955204068,-1.77492183234018,-2.69100499428126
"2",50,0.830431954885773,-0.882042827980663,-0.256107942168235
"2",51,1.11583215026713,-1.10660919779516,-0.124712093633266
"2",52,1.20960531282159,-0.471275174704264,-0.0508704818253199
"2",53,1.06163920128107,-0.954415810478938,0.108959655462603
"2",54,0.837335329177951,-0.835066257563949,0.273605482308879
"2",55,0.710431788394576,-0.337165007802054,0.151775759121325
"2",56,0.340375317990758,0.0226733642324141,0.386620258760027
"2",57,0.270976684973719,-0.721777730479649,0.47493132602869
"2",58,0.0137195650026136,-1.70518788584123,0.525617607905938
"2",59,-0.0960255823609808,0.440013348261574,1.05616202949116
"2",60,-0.120024875240777,-0.593012891452254,1.21368852728117
"2",61,0.072651803690112,-0.0578879015003199,0.867657876239296
"2",62,-0.313488555004085,-0.721777730479649,0.983465665096142
"2",63,-0.0960255823609808,0.276674250468425,0.958462091277629
"2",64,0.210471263135147,0.413607067560238,1.14811149194242
"2",65,-0.282630628398029,0.76891946506658,0.958462091277629
"2",66,-0.0282864763140034,-0.393656751176968,0.907221762230954
"2",67,-0.0501985679655092,-1.70518788584123,0.542154164600112
"2",68,-0.379261693151598,-0.656466589546372,0.368342974090213
"2",69,0.109532983131033,-0.511120959934739,0.525617607905938
"2",70,-0.0501985679655092,-0.337165007802054,0.683599501306038
"2",71,0.178299844919273,-0.0253135320685916,0.827066242742661
"2",72,0.226057675770019,0.190290378359358,1.0202365386821
"2",73,0.462562315991473,0.479045912295368,0.933051937510153
"2",74,0.28537548663178,0.304741346041616,1.06795597245412
"2",75,0.353521983812977,0.567551184411022,0.813297959624475
"2",76,0.42793423577825,0.734678823675323,0.867657876239296
"2",77,0.633492801270261,0.332459773018534,0.683599501306038
"2",78,0.416029828627157,-0.0415412739766172,0.50890418628881
"2",79,0.506395709280796,0.0696499346491341,0.368342974090213
"2",80,0.577473530469849,-0.0253135320685916,-0.202216738821771
"2",81,0.642438636224812,0.262507189051641,0.653255052232742
"2",82,0.633492801270261,0.664579718076085,1.00807546544024
"2",83,0.567719663122745,0.879402660144481,0.668500929501923
"2",84,0.42793423577825,0.318643600842509,-0.283766894748005
"2",85,0.451194970483756,0.757564200471334,0.213877574291742
"2",86,0.391643383763861,0.652679398255473,0.368342974090213
"2",87,0.256298277530615,0.466110776491335,0.867657876239296
"2",88,0.40393494289845,0.984672402355661,0.637858966858012
"2",89,0.473761250173718,-0.393656751176968,0.457663857242138
"3",0,-2.15024641256449,1.99664114048028,-2.8613368207046
"3",1,-0.783163897144867,1.88791140887947,-3.4273190819384
"3",2,-0.667210352422172,2.75030618397171,-3.03543919698392
"3",3,-0.725077825197708,1.18775312192824,-3.43802073489047
"3",4,-1.20251896552588,0.129678003750244,-2.34490687511251
"3",5,-0.67150777292916,-1.37168694765923,-1.4332814441821
"3",6,-1.10407052384415,0.433366930128809,-1.09615983897898
"3",7,-1.47451759417252,0.389903520018706,-1.20253044610145
"3",8,-1.65739856715408,0.111722020075619,-1.63986502050925
"3",9,-2.92659809557123,-1.50659912586697,-1.15163339761037
"3",10,-1.66744712182461,-1.50759328099627,-1.96197796415523
"3",11,-1.91237820833081,0.473923653080997,-1.79629850695047
"3",12,-1.91940407770474,0.284065196531919,-1.64700060379787
"3",13,-0.740163236768771,0.387745584959475,-1.38361047851768
"3",14,-0.804148792849931,0.458828862634165,-0.589473743799342
"3",15,-0.122658395191257,0.372383702062236,-0.590382789028438
"3",16,0.366090891230556,-0.86681544751631,-0.591044245133546
"3",17,0.4930508852402,-0.842043213385053,-1.01078579486299
"3",18,0.43171838517243,-0.696420944239652,-2.38478999055034
"3",19,0.669303935435719,-0.720748594997117,-2.50783172413521
"3",20,-0.0998328448006617,-1.51594636237172,-2.64231747923423
"3",21,0.417946024439492,-0.770269344243801,-1.22147983292981
"3",22,0.321121567886474,1.13146413988718,-1.27910460715962
"3",23,0.0802943557314046,0.579044004769547,-0.490712669826501
"3",24,-0.544519163139861,0.248835519566672,0.685934777561412
"3",25,-1.39192316213653,-0.2327719580773,-0.599585595304119
"3",26,-0.546917072511387,0.382997325160587,-0.181737419330924
"3",27,-0.215327464972106,0.103971529437613,-0.239894053010742
"3",28,-0.00806802327471079,0.864856794400116,-0.331225112195208
"3",29,0.24097741996487,0.840956274182368,-0.155671469770461
"3",30,0.347099216031664,0.576640779121748,0.0514781550798437
"3",31,0.545557010505509,0.0856568202291055,-0.157237009207928
"3",32,0.762336708362418,-1.06399800146646,-0.76180340063869
"3",33,1.01735358742049,-0.852284054480986,-0.335222033062304
"3",34,0.702157611891525,-1.33131895897076,0.120484788801666
"3",35,0.607412958455603,0.729725114334826,-0.00120459726162949
"3",36,0.0735693807022783,-0.397508099258903,0.562787559528287
"3",37,-0.559977640501908,0.378994395322458,0.294950106874601
"3",38,-1.43970876353215,0.334448084241161,0.596605299842104
"3",39,-2.92659809557123,1.0528139301394,0.561482797201565
"3",40,-1.08937533043022,0.39245111917172,0.185566688981662
"3",41,-1.62324468194497,0.333308706001987,-0.541474805705592
"3",42,-2.17144165804442,0.39176551318159,-0.0831486606230175
"3",43,-1.85840520703916,0.860388287239819,-0.312153249846891
"3",44,-0.437180391881636,0.776270750740023,-0.282480811914297
"3",45,-0.398967204640099,0.775995891824018,-0.775330060282016
"3",46,-0.171122359233857,-0.167175053200726,-0.510772950613842
"3",47,0.583967236503803,-1.47117663351938,-0.0863785959897546
"4",0,-2.12031787145504,1.91110078852821,-0.512720441613557
"4",1,-2.64427768959431,0.543651879541035,-1.74483489378465
"4",2,-1.59635805331583,1.10134806303287,-1.66859099091947
"4",3,-1.0723982351766,-0.792810293008956,-1.27586444070886
"4",4,-0.983364362323578,-0.220936367997282,-1.39613069200512
"4",5,-1.42768066726474,-0.0708761593113375,-1.66859099091947
"4",6,-2.92659809557123,-0.767879255123222,-1.99880160378287
"4",7,-1.28986120781971,-0.57786623906292,-0.915627418871978
"4",8,-2.12031787145504,0.265292816731905,-0.962278346602373
"4",9,-2.12031787145504,-0.57786623906292,-1.0103649106533
"4",10,-1.0723982351766,0.296283657659868,-0.915627418871978
"4",11,-0.705395967841904,0.10353326394929,-0.82630653572005
"4",12,-0.342879851545361,0.371928348482329,-0.783490432061324
"4",13,0.297604659232854,-0.488602148821493,-0.915627418871978
"4",14,0.233232660005969,-0.240423868961807,0.0231959000949775
"4",15,0.249846828382107,-0.555213205129334,0.0231959000949775
"4",16,0.181079966593865,0.249634474035222,-0.0810220455869617
"4",17,-0.152907698688226,-0.532787843730747,-0.135858901019763
"4",18,-0.459404544184352,-1.36074397160286,-0.108199948439991
"4",19,-0.342879851545361,0.136836937089849,-0.221900265601846
"4",20,-0.765901389680475,0.401482484881857,-0.221900265601846
"4",21,-0.548438417037371,0.638041377206762,0.0728092742575867
"4",22,-0.831674527827997,0.515933452564114,0.120895838308518
"4",23,-0.649376697041484,0.766312592057089,0.381949590045461
"4",24,-0.765901389680475,0.529835707365002,0.341357956548824
"4",25,-1.59635805331583,1.6834594831466,-1.45992281564212
"4",26,-0.765901389680475,1.17520413277573,-0.741816228362064
"4",27,-0.418534362181758,0.899383734643752,-1.0103649106533
"4",28,0.11622253326003,0.638041377206762,-0.58541680600858
"4",29,0.233232660005969,-0.0348865939688572,-0.915627418871978
"4",30,0.705039784733095,-1.42637531124189,-0.915627418871978
"4",31,0.639266646585578,-1.63571353857968,-0.962278346602373
"4",32,0.567220325288057,-1.03068909349263,-1.21903308593066
"4",33,0.511201054487645,-0.74322370395644,-0.548645932422616
"4",34,0.487576812089991,-1.05875618906583,-1.74483489378465
"4",35,-0.125416878902261,-1.00297066651571,-1.3348408747875
"4",36,-0.831674527827997,-0.948545903073067,-1.39613069200512
"4",37,-1.28986120781971,-0.0890909925229396,-1.90948072063094
"4",38,-1.0723982351766,-0.125972901279564,-0.477602333940509
"4",39,-1.42768066726474,0.487866356990917,-0.0280444289516939
"4",40,-1.0723982351766,0.487866356990917,0.212845300759766
"4",41,-1.0723982351766,0.968756306993836,0.0970375119029215
"4",42,-0.831674527827997,0.991409340927414,-0.0810220455869617
"4",43,-0.649376697041484,1.04705573302216,-0.164016239834022
"4",44,-0.502611402641905,0.651205454784065,-0.251666689876613
"4",45,-0.342879851545361,0.201989147528577,-0.282011138949902
"4",46,-0.0732641854901587,-0.182464644654467,-0.344527076297112
"4",47,-0.00121786419263774,-0.843523945945683,-0.477602333940509
"4",48,0.181079966593865,-0.921823371974014,-0.108199948439991
"4",49,0.162864284416863,-0.792810293008956,0.0231959000949775
"4",50,0.0645552739548752,-0.144645015910395,0.0481994739134953
"4",51,-0.307714709688763,0.598076642983681,-0.00221425367249211
"4",52,-0.649376697041484,0.543651879541035,-0.312956507094233
"4",53,-0.983364362323578,0.766312592057089,-0.221900265601846
"4",54,-1.59635805331583,0.584594398476234,-0.548645932422616
"4",55,-2.92659809557123,0.296283657659868,-0.512720441613557
"4",56,-2.12031787145504,1.15435066624829,-0.221900265601846
"4",57,-2.92659809557123,1.07978939602363,-0.312956507094233
"4",58,-1.81382102595893,0.690238018817861,-0.915627418871978
"4",59,-1.0723982351766,1.19586450887816,-1.27586444070886
"4",60,-0.597224003629384,0.803398842100299,-1.05997828481591
"4",61,0.0432605071488293,0.357003177934898,-1.74483489378465
"4",62,0.534109299454308,0.296283657659868,-0.548645932422616
"4",63,0.773806646521332,-0.718837617759185,-0.661660708873772
"4",64,0.851805079132677,-0.488602148821493,-0.741816228362064
"4",65,0.619373018700161,-0.600751615858935,-0.376748630731229
"4",66,0.297604659232854,-0.767879255123222,0.0970375119029215
"4",67,0.0213484154973228,-0.201617592102013,0.190360164271171
